Timestamp,Milliseconds,X,Y,Z
2019-09-11 15:32:10,1,-0.024612427,0.05570984,-0.088516235
2019-09-11 15:32:10,51,-0.017684937,0.04345703,0.07020569
2019-09-11 15:32:10,100,-0.22221375,-0.051345825,0.0041656494
2019-09-11 15:32:10,151,0.0867157,0.016296387,0.04890442
2019-09-11 15:32:10,200,0.10908508,-0.0039367676,0.005218506
2019-09-11 15:32:10,251,-0.1013031,-0.105148315,0.17353821
2019-09-11 15:32:10,300,0.03237915,0.139328,-0.11834717
2019-09-11 15:32:10,350,0.05795288,-0.06678772,0.13519287
2019-09-11 15:32:10,401,-0.07574463,0.014694214,-0.03152466
2019-09-11 15:32:10,450,0.17993164,0.016296387,-0.04484558
2019-09-11 15:32:10,500,-0.12846375,0.014694214,0.10482788
2019-09-11 15:32:11,550,0.05102539,0.046661377,-0.053894043
2019-09-11 15:32:11,601,0.10801697,-0.04815674,-0.013946533
2019-09-11 15:32:11,650,-0.19398499,0.024291992,0.061157227
2019-09-11 15:32:11,700,0.05316162,-0.01939392,0.021728516
2019-09-11 15:32:11,750,0.033981323,-0.044952393,0.019073486
2019-09-11 15:32:11,800,-0.12792969,0.0013885498,0.0675354
2019-09-11 15:32:11,850,0.02758789,0.008834839,-0.04963684
2019-09-11 15:32:11,900,0.078186035,0.011505127,0.025466919
2019-09-11 15:32:11,950,-0.09864807,-0.049743652,0.025466919
2019-09-11 15:32:11,1001,0.13198853,0.03866577,-0.03791809
2019-09-11 15:32:11,1050,-0.005432129,-0.025787354,0.045700073
2019-09-11 15:32:11,1100,-0.12313843,-0.02204895,-0.0011749268
2019-09-11 15:32:11,1150,0.059555054,0.10044861,-0.06135559
2019-09-11 15:32:11,1200,-0.13166809,-0.07159424,-0.0048980713
2019-09-11 15:32:11,1250,0.0057525635,-0.052947998,-0.02407837
2019-09-11 15:32:11,1300,0.13038635,0.018432617,-0.048568726
2019-09-11 15:32:11,1350,-0.04750061,-0.046554565,0.120269775
2019-09-11 15:32:11,1401,-0.1481781,0.01789856,-0.107162476
2019-09-11 15:32:11,1450,0.24224854,-0.057739258,0.15756226
2019-09-11 15:32:11,1501,-0.17373657,-0.05506897,-0.17054749
2019-09-11 15:32:12,1550,0.1767273,-0.081710815,0.2124176
2019-09-11 15:32:12,1601,-0.09384155,0.06796265,-0.22860718
2019-09-11 15:32:12,1650,0.11227417,-0.12963867,0.2236023
2019-09-11 15:32:12,1701,-0.13485718,0.03652954,-0.14657593
2019-09-11 15:32:12,1750,0.21827698,-0.08596802,0.03718567
2019-09-11 15:32:12,1801,-0.08798218,0.07489014,0.16874695
2019-09-11 15:32:12,1850,-0.31648254,-0.02204895,-0.13964844
2019-09-11 15:32:12,1900,-0.021942139,-0.14349365,0.05316162
2019-09-11 15:32:12,1951,-0.11088562,0.077545166,0.34558105
2019-09-11 15:32:12,2000,0.45796204,-0.09396362,-0.16629028
2019-09-11 15:32:12,2050,-0.43260193,-0.21434021,0.06488037
2019-09-11 15:32:12,2101,-0.022476196,-0.07318115,-0.2312622
2019-09-11 15:32:12,2151,0.04197693,0.05517578,-0.40916443
2019-09-11 15:32:12,2200,-0.21421814,0.08287048,0.108551025
2019-09-11 15:32:12,2251,0.30082703,0.040802002,-0.45230103
2019-09-11 15:32:12,2300,0.09310913,-0.03111267,0.15968323
2019-09-11 15:32:12,2350,0.23478699,-0.009796143,0.13465881
2019-09-11 15:32:12,2400,-0.16682434,-0.072128296,0.040374756
2019-09-11 15:32:12,2450,0.12719727,-0.032180786,0.024932861
2019-09-11 15:32:12,2500,-0.018218994,0.04559326,0.09524536
2019-09-11 15:32:13,2550,-0.26481628,-0.03590393,-0.041122437
2019-09-11 15:32:13,2601,0.12879944,0.04133606,0.024398804
2019-09-11 15:32:13,2650,0.011077881,-0.06945801,-0.015014648
2019-09-11 15:32:13,2700,-0.116744995,0.007247925,-0.009155273
2019-09-11 15:32:13,2751,0.2193451,-0.02418518,-0.060821533
2019-09-11 15:32:13,2800,-0.019805908,-0.112594604,0.042510986
2019-09-11 15:32:13,2850,-0.22914124,-0.03111267,-0.085861206
2019-09-11 15:32:13,2900,0.2901764,0.004043579,0.05581665
2019-09-11 15:32:13,2950,-0.10397339,-0.009796143,0.016937256
2019-09-11 15:32:13,3000,-0.10983276,0.007247925,0.015350342
2019-09-11 15:32:13,3051,0.23745728,0.07435608,-0.11355591
2019-09-11 15:32:13,3100,-0.22914124,-0.07106018,0.07713318
2019-09-11 15:32:13,3150,-0.03366089,0.023757935,-0.08639526
2019-09-11 15:32:13,3200,0.12294006,-0.0071411133,0.06594849
2019-09-11 15:32:13,3250,-0.1593628,-0.0039367676,0.02279663
2019-09-11 15:32:13,3300,-0.0075683594,-0.09875488,-0.057632446
2019-09-11 15:32:13,3351,0.10961914,0.0881958,0.029724121
2019-09-11 15:32:13,3400,-0.17800903,-0.042297363,0.029190063
2019-09-11 15:32:13,3450,-0.042175293,0.05091858,-0.032592773
2019-09-11 15:32:13,3501,0.21188354,0.14518738,-0.060287476
2019-09-11 15:32:14,3550,-0.29571533,-0.0012817383,0.094177246
2019-09-11 15:32:14,3600,-0.027267456,0.05091858,-0.109817505
2019-09-11 15:32:14,3650,0.22253418,-0.019927979,0.037719727
2019-09-11 15:32:14,3701,-0.15403748,-0.0848999,0.062210083
2019-09-11 15:32:14,3750,0.024932861,0.051986694,-0.11941528
2019-09-11 15:32:14,3800,0.16661072,0.034942627,0.07925415
2019-09-11 15:32:14,3851,-0.19824219,0.010437012,0.021728516
