Timestamp,Milliseconds,X,Y,Z
2019-09-11 15:32:10,6,0.2157135,7.6115265,2.8430023
2019-09-11 15:32:10,52,0.51260376,7.692932,2.1414948
2019-09-11 15:32:10,103,-0.48817444,8.29866,1.4830933
2019-09-11 15:32:10,152,0.94595337,9.447876,2.1055908
2019-09-11 15:32:10,202,0.06008911,9.613083,3.4199982
2019-09-11 15:32:10,252,1.4678802,10.7144165,1.3968964
2019-09-11 15:32:10,303,0.66822815,10.142197,2.5269623
2019-09-11 15:32:10,352,0.41204834,8.834961,3.0465088
2019-09-11 15:32:10,402,1.2308655,11.269867,1.58844
2019-09-11 15:32:10,453,0.39767456,10.070374,2.5724487
2019-09-11 15:32:10,502,1.0345306,9.95784,1.9715118
2019-09-11 15:32:11,553,0.41444397,10.032059,1.7919464
2019-09-11 15:32:11,602,0.7256775,8.827774,1.9068604
2019-09-11 15:32:11,653,-0.1960907,10.247543,3.4798584
2019-09-11 15:32:11,702,0.7735748,9.230011,0.94918823
2019-09-11 15:32:11,753,0.39767456,10.376831,3.293106
2019-09-11 15:32:11,802,0.3521881,7.700119,1.2676086
2019-09-11 15:32:11,852,0.70892334,9.581955,1.4854889
2019-09-11 15:32:11,903,0.84539795,10.400772,3.1231232
2019-09-11 15:32:11,952,0.4790802,11.748703,2.3737335
2019-09-11 15:32:11,1002,0.94595337,9.93869,0.9731293
2019-09-11 15:32:11,1053,0.41444397,9.186905,2.6682281
2019-09-11 15:32:11,1103,1.245224,9.512527,1.3370514
2019-09-11 15:32:11,1152,0.6753998,9.069595,0.8797455
2019-09-11 15:32:11,1203,0.87890625,9.6753235,3.6019592
2019-09-11 15:32:11,1252,0.63230896,10.60907,1.4304199
2019-09-11 15:32:11,1302,0.24684143,7.831787,1.2269135
2019-09-11 15:32:11,1353,1.0656586,8.466263,2.0074158
2019-09-11 15:32:11,1402,0.20614624,10.118256,1.5357666
2019-09-11 15:32:11,1453,1.6187134,10.582733,2.8597565
2019-09-11 15:32:11,1502,-0.24636841,8.822998,2.3186646
2019-09-11 15:32:12,1553,1.0345306,10.075165,0.58047485
2019-09-11 15:32:12,1602,0.13432312,8.023331,2.5916138
