Timestamp,Milliseconds,Latitude,Longitude,Altitude
2019-09-11 15:32:10,3,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:10,50,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:10,100,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:10,151,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:10,200,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:10,250,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:10,301,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:10,350,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:10,400,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:10,451,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:10,500,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:11,551,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:11,600,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:11,651,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:11,700,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:11,751,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:11,800,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:11,851,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:11,900,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:11,950,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:11,1001,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:11,1051,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:11,1100,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:11,1151,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:11,1201,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:11,1250,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:11,1301,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:11,1350,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:11,1401,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:11,1450,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:11,1500,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:12,1551,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:12,1600,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:12,1651,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:12,1700,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:12,1751,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:12,1800,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:12,1850,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:12,1901,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:12,1950,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:12,2000,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:12,2051,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:12,2100,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:12,2152,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:12,2200,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:12,2250,-22.8949215,-43.6847908,4.670196533203125
2019-09-11 15:32:12,2301,-22.8949215,-43.6847908,4.670196533203125
