Timestamp,Milliseconds,X,Y,Z
2019-11-19 14:01:45,6,-0.75978863,-0.3808691,9.769752
2019-11-19 14:01:45,12,-0.75956035,-0.38056305,9.769781
2019-11-19 14:01:45,24,-0.7605236,-0.38076338,9.769699
2019-11-19 14:01:45,32,-0.758858,-0.38088095,9.769824
2019-11-19 14:01:45,42,-0.75924987,-0.38082442,9.769795
2019-11-19 14:01:45,52,-0.7602712,-0.38084915,9.769714
2019-11-19 14:01:45,62,-0.7598172,-0.38046047,9.769765
2019-11-19 14:01:45,73,-0.75892115,-0.38035092,9.769839
2019-11-19 14:01:45,83,-0.7606506,-0.38069743,9.769691
2019-11-19 14:01:45,92,-0.7603694,-0.38075325,9.769711
2019-11-19 14:01:45,102,-0.7593545,-0.38059822,9.769795
2019-11-19 14:01:45,113,-0.7601936,-0.3805647,9.769732
2019-11-19 14:01:45,122,-0.7605241,-0.38051188,9.769709
2019-11-19 14:01:45,132,-0.7592246,-0.3802205,9.76982
2019-11-19 14:01:45,142,-0.75964355,-0.380349,9.769783
2019-11-19 14:01:45,153,-0.7604078,-0.38070118,9.76971
2019-11-19 14:01:45,162,-0.759649,-0.38048375,9.769777
2019-11-19 14:01:45,175,-0.7588371,-0.38048252,9.769841
2019-11-19 14:01:45,182,-0.7598582,-0.38050118,9.76976
2019-11-19 14:01:45,192,-0.76036316,-0.38024542,9.7697315
2019-11-19 14:01:45,203,-0.758687,-0.37989858,9.769875
2019-11-19 14:01:45,212,-0.75944644,-0.38006127,9.769811
2019-11-19 14:01:46,222,-0.7609253,-0.38030314,9.769686
2019-11-19 14:01:46,233,-0.75921726,-0.38022918,9.769821
2019-11-19 14:01:46,242,-0.7590932,-0.3802968,9.769828
2019-11-19 14:01:46,252,-0.7606575,-0.38048598,9.769699
2019-11-19 14:01:46,263,-0.75987566,-0.38028845,9.769768
2019-11-19 14:01:46,272,-0.7588372,-0.3801464,9.769854
2019-11-19 14:01:46,282,-0.76083606,-0.38044763,9.769687
2019-11-19 14:01:46,292,-0.7606733,-0.38063642,9.769691
2019-11-19 14:01:46,303,-0.7595868,-0.3805082,9.769782
2019-11-19 14:01:46,312,-0.76119417,-0.3803721,9.769662
2019-11-19 14:01:46,323,-0.7607532,-0.38020578,9.769703
2019-11-19 14:01:46,332,-0.7589107,-0.37994134,9.769856
2019-11-19 14:01:46,342,-0.75911456,-0.37999842,9.769838
2019-11-19 14:01:46,352,-0.76133144,-0.38025445,9.769655
2019-11-19 14:01:46,362,-0.75981635,-0.3800748,9.76978
2019-11-19 14:01:46,373,-0.760063,-0.38019446,9.769757
2019-11-19 14:01:46,382,-0.7608373,-0.38028648,9.769692
2019-11-19 14:01:46,392,-0.76027673,-0.37995327,9.76975
2019-11-19 14:01:46,402,-0.7595088,-0.38009417,9.769804
2019-11-19 14:01:46,412,-0.7611809,-0.38043445,9.769661
2019-11-19 14:01:46,423,-0.76063234,-0.3805847,9.769697
2019-11-19 14:01:46,432,-0.7589403,-0.38047788,9.769833
2019-11-19 14:01:46,442,-0.76084805,-0.3805696,9.769682
2019-11-19 14:01:46,452,-0.76154554,-0.38060853,9.769625
2019-11-19 14:01:46,463,-0.7592204,-0.38048133,9.769812
2019-11-19 14:01:46,472,-0.759258,-0.38055733,9.769805
2019-11-19 14:01:46,482,-0.7608389,-0.38102686,9.769664
2019-11-19 14:01:46,493,-0.7598715,-0.38096705,9.769741
2019-11-19 14:01:46,502,-0.7594104,-0.3807278,9.769787
