Timestamp,Milliseconds,Latitude,Longitude,Altitude
2019-09-11 15:23:16,1,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:16,51,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:16,101,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:16,152,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:16,201,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:16,251,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:16,302,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:16,351,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:16,401,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:16,452,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:16,501,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:16,551,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:16,601,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:16,652,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:16,701,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:17,751,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:17,802,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:17,851,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:17,901,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:17,951,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:17,1002,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:17,1051,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:17,1101,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:17,1152,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:17,1201,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:17,1251,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:17,1301,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:17,1351,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:17,1402,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:17,1451,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:17,1501,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:17,1551,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:17,1602,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:17,1651,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:17,1701,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:18,1752,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:18,1801,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:18,1851,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:18,1902,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:18,1951,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:18,2002,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:18,2051,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:18,2101,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:18,2152,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:18,2201,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:18,2251,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:18,2301,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:18,2351,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:18,2402,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:18,2451,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:18,2501,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:18,2552,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:18,2601,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:18,2652,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:18,2701,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:19,2751,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:19,2801,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:19,2851,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:19,2901,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:19,2951,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:19,3001,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:19,3052,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:19,3101,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:19,3151,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:19,3202,-22.8859079,-43.6053265,12.46527099609375
2019-09-11 15:23:19,3251,-22.8859079,-43.6053265,12.46527099609375
