Timestamp,Milliseconds,X,Y,Z
2019-11-19 14:04:02,1,-0.14613199,-0.45298123,-0.42173386
2019-11-19 14:04:02,10,0.9703703,0.15276647,1.2924614
2019-11-19 14:04:02,21,1.0473156,0.120574236,1.2869663
2019-11-19 14:04:02,30,0.8139243,-0.009988785,1.1120901
2019-11-19 14:04:02,40,0.5133195,0.07528639,0.8365555
2019-11-19 14:04:02,50,0.15601206,0.16083479,0.6510515
2019-11-19 14:04:02,61,-0.027199268,-0.01789236,0.46671772
2019-11-19 14:04:02,70,-0.27676344,-0.27633882,0.4374342
2019-11-19 14:04:02,80,-0.17592192,-0.5662255,0.40970993
2019-11-19 14:04:02,90,0.65336657,-0.5384712,0.44126034
2019-11-19 14:04:02,101,1.5328674,-0.36979342,0.18706322
2019-11-19 14:04:02,110,1.9694576,-0.1000607,-0.13948059
2019-11-19 14:04:02,120,1.8363571,0.20669568,-0.37519932
2019-11-19 14:04:02,130,1.4743428,0.61082757,-0.2288475
2019-11-19 14:04:02,140,0.49549627,0.99441266,0.13634682
2019-11-19 14:04:02,150,-0.6317258,1.093104,0.40894413
2019-11-19 14:04:02,161,-1.2049785,0.8249726,0.5786495
2019-11-19 14:04:02,170,-0.9666524,0.8840411,0.73928547
2019-11-19 14:04:02,180,0.37759256,1.0100754,1.3668423
2019-11-19 14:04:02,190,0.7874484,0.988176,1.4733324
2019-11-19 14:04:02,200,1.5125751,1.1778604,1.6960192
2019-11-19 14:04:02,210,1.488234,1.4068412,1.6393099
2019-11-19 14:04:02,221,1.6218033,1.0695335,1.4249163
2019-11-19 14:04:02,230,0.5166669,-0.21730626,0.058125496
2019-11-19 14:04:02,240,0.06431246,-0.021603703,-0.40013885
2019-11-19 14:04:02,251,0.10932398,0.042434096,-0.92347336
2019-11-19 14:04:02,260,0.61534643,0.13650584,-0.96188736
2019-11-19 14:04:02,271,0.16822386,0.34237093,-1.4891024
2019-11-19 14:04:02,280,-0.63108444,-0.03484857,-2.2087612
2019-11-19 14:04:02,290,-0.4622445,-0.9596605,-2.4714823
2019-11-19 14:04:02,301,-0.021335602,-1.5376072,-1.8456364
2019-11-19 14:04:02,310,0.5249851,-1.3476206,-0.63222027
2019-11-19 14:04:02,322,0.81240416,-0.65177214,0.33034515
2019-11-19 14:04:02,330,0.41646886,-0.3030094,0.5376587
2019-11-19 14:04:02,340,-0.9291129,0.29559046,1.0874796
2019-11-19 14:04:02,351,-1.4873772,0.8669031,1.2001238
2019-11-19 14:04:02,360,-1.3150895,1.3305352,1.680129
2019-11-19 14:04:02,372,-0.44827652,1.3366709,1.6744356
2019-11-19 14:04:02,380,0.3931787,1.2523595,1.5091333
2019-11-19 14:04:03,390,0.9309542,0.8957474,1.6437397
2019-11-19 14:04:03,400,1.800297,0.28591,1.2995205
2019-11-19 14:04:03,411,2.353037,-0.1808523,1.4862356
2019-11-19 14:04:03,420,2.3743422,-0.4640777,1.4879007
2019-11-19 14:04:03,431,2.1638227,-0.52005696,1.1669216
2019-11-19 14:04:03,440,2.1965275,-0.34281337,0.79987526
2019-11-19 14:04:03,451,1.2139084,0.50130904,0.17966366
2019-11-19 14:04:03,460,0.75964785,0.8373238,-0.25150394
2019-11-19 14:04:03,471,-0.2654071,0.95675814,-1.2863169
2019-11-19 14:04:03,480,-0.37004375,0.457775,-1.5463457
2019-11-19 14:04:03,490,-0.31605887,0.1973033,-1.6196651
2019-11-19 14:04:03,501,-0.37067747,-0.11035025,-1.0809984
2019-11-19 14:04:03,510,-0.27913046,-0.13678157,-0.5378895
2019-11-19 14:04:03,521,-0.20260787,-0.1546601,-0.1255598
2019-11-19 14:04:03,530,0.39274526,-0.024840236,0.72531605
2019-11-19 14:04:03,541,0.63115335,0.6044409,0.8830099
2019-11-19 14:04:03,551,0.6527152,0.86308515,0.9166069
2019-11-19 14:04:03,560,0.55525446,0.88041675,0.94594955
2019-11-19 14:04:03,570,-0.046633244,0.425673,0.7382822
2019-11-19 14:04:03,581,-0.93798685,-0.36581588,0.45947933
2019-11-19 14:04:03,590,-1.6997042,-1.1543242,0.66633415
2019-11-19 14:04:03,600,-1.4337225,-1.5219089,1.2930574
2019-11-19 14:04:03,610,-0.6958029,-1.0290374,1.3308992
2019-11-19 14:04:03,621,-0.43399453,-0.5639192,1.4425793
2019-11-19 14:04:03,630,-0.019832611,-0.8450242,1.1581116
2019-11-19 14:04:03,640,0.23071003,-0.93324447,0.5227556
2019-11-19 14:04:03,650,0.32526112,-0.47147262,-0.10878563
2019-11-19 14:04:03,661,1.2386017,0.38673735,-0.52038383
2019-11-19 14:04:03,670,1.0986447,0.035399497,-0.36723137
2019-11-19 14:04:03,680,0.011416435,-0.31080592,0.020154953
2019-11-19 14:04:03,690,-0.40965843,-0.79051745,0.43186855
2019-11-19 14:04:03,700,-0.8796177,-0.8418611,0.63001347
2019-11-19 14:04:03,711,-1.2425752,-0.7733285,0.6105566
2019-11-19 14:04:03,720,-1.5402727,-0.7589896,0.49205494
2019-11-19 14:04:03,731,-1.788815,-0.7686666,0.34817314
2019-11-19 14:04:03,740,-1.5110607,-0.65359306,0.08219528
2019-11-19 14:04:03,751,-1.0507865,-0.5263189,-0.12314415
2019-11-19 14:04:03,761,-0.47036123,-0.26874483,-0.528841
2019-11-19 14:04:03,771,-0.31360435,-0.18121926,-0.676528
2019-11-19 14:04:03,780,-0.02243805,-0.37974042,-1.1842909
2019-11-19 14:04:03,791,0.1940465,-0.52513134,-1.4826555
2019-11-19 14:04:03,800,0.3295598,-0.6130185,-1.5937405
2019-11-19 14:04:03,810,0.71001434,-0.58376163,-1.6686897
2019-11-19 14:04:03,821,0.9858799,-0.3266559,-1.4964418
2019-11-19 14:04:03,830,1.0601687,-0.2558223,-1.2964153
2019-11-19 14:04:03,840,1.0436325,-0.11762798,-0.7746315
2019-11-19 14:04:03,851,0.8116555,-0.042525977,-0.5080986
2019-11-19 14:04:03,860,0.49587393,0.10595703,-0.2377119
2019-11-19 14:04:03,871,0.093019485,0.23181537,-0.144166
2019-11-19 14:04:03,880,-0.12534666,0.30739138,-0.08579731
2019-11-19 14:04:03,890,-0.27534485,0.3626596,-0.05218506
2019-11-19 14:04:03,901,-0.18096685,0.23154953,0.08446121
2019-11-19 14:04:03,910,0.15116882,0.24968995,0.15782833
2019-11-19 14:04:03,920,0.4621725,0.34290916,0.10243225
2019-11-19 14:04:03,931,0.91431284,0.6373882,0.094013214
2019-11-19 14:04:03,940,1.1031508,0.86912245,0.17249584
2019-11-19 14:04:03,950,1.1866593,0.9144563,0.44831944
2019-11-19 14:04:03,961,1.4061956,0.63597006,0.7808027
2019-11-19 14:04:03,970,1.6227465,0.41611692,0.8909941
2019-11-19 14:04:03,980,1.7132816,0.39928234,1.0658588
2019-11-19 14:04:03,991,1.3347564,0.3708176,1.129324
2019-11-19 14:04:03,1000,0.61547947,0.35320905,1.1394634
2019-11-19 14:04:03,1010,0.035184383,0.41937968,1.1591578
2019-11-19 14:04:03,1021,-0.3891449,0.6133779,1.0931501
2019-11-19 14:04:03,1030,-0.61616373,0.65484834,0.92912817
2019-11-19 14:04:03,1041,-0.5209942,0.5606815,1.0718961
2019-11-19 14:04:03,1050,-0.10668564,0.28821373,1.05263
2019-11-19 14:04:03,1060,0.48205566,0.15246059,1.2868795
2019-11-19 14:04:03,1070,0.5591397,-0.051373392,1.6260839
2019-11-19 14:04:03,1080,0.3189702,-0.25702277,1.8593488
2019-11-19 14:04:03,1091,-0.20559645,-0.4725215,1.82969
2019-11-19 14:04:03,1100,-0.60397625,-0.57924986,1.8589396
2019-11-19 14:04:03,1110,-0.8640127,-0.54305506,2.0066705
2019-11-19 14:04:03,1120,-0.9385772,-0.61956,1.9272203
2019-11-19 14:04:03,1130,-0.93074846,-0.5350745,1.6375246
2019-11-19 14:04:03,1141,-0.90066004,-0.40162826,1.3232751
2019-11-19 14:04:03,1150,-0.9998121,-0.32716691,0.9080248
2019-11-19 14:04:03,1160,-1.1119733,-0.478931,0.50258493
2019-11-19 14:04:03,1170,-1.0146823,-0.57367086,0.35404873
2019-11-19 14:04:03,1180,-0.5666771,-0.26294273,0.4326315
2019-11-19 14:04:03,1191,-0.37812614,-0.10157293,0.5107684
2019-11-19 14:04:03,1200,-0.37062407,-0.082341194,0.40293217
2019-11-19 14:04:03,1210,-0.4163952,0.0057611465,0.2711625
2019-11-19 14:04:03,1221,-0.672688,-0.12287092,0.16356039
2019-11-19 14:04:03,1230,-0.6314864,-0.37774003,-0.0018730164
2019-11-19 14:04:03,1240,-0.38635445,-0.43794614,0.13513947
2019-11-19 14:04:03,1250,-0.010515213,-0.4618538,0.39453268
2019-11-19 14:04:03,1260,0.26927567,-0.41080534,0.49708462
2019-11-19 14:04:03,1270,0.33944464,-0.36093616,0.6080651
2019-11-19 14:04:03,1280,0.19813204,-0.23397034,0.55697155
2019-11-19 14:04:03,1291,-0.20604706,-0.19908965,0.38174915
2019-11-19 14:04:03,1300,-0.63914585,-0.20431483,0.20967627
2019-11-19 14:04:03,1310,-0.8190198,-0.3062808,0.26220322
2019-11-19 14:04:03,1320,-0.65251446,-0.3222106,0.25125408
2019-11-19 14:04:03,1331,-0.47681522,-0.2963394,0.25971985
2019-11-19 14:04:03,1340,-0.22108936,-0.22470027,0.3557663
2019-11-19 14:04:03,1350,0.04963875,-0.12841678,0.22937346
2019-11-19 14:04:03,1360,0.325109,-0.095653415,0.10365391
2019-11-19 14:04:03,1370,0.53664446,-0.078312814,0.15439367
