Timestamp,Milliseconds,X,Y,Z
2019-11-19 14:07:37,8,2.0879822,6.237259,6.388809
2019-11-19 14:07:37,10,2.0879822,6.237259,6.388809
2019-11-19 14:07:37,20,2.3298035,6.4742737,6.7575226
2019-11-19 14:07:37,30,2.1526337,6.277954,6.475006
2019-11-19 14:07:37,41,2.1239014,6.479065,6.580353
2019-11-19 14:07:37,50,2.241211,6.6275024,6.922714
2019-11-19 14:07:37,60,2.4375305,6.4575195,6.5923157
2019-11-19 14:07:37,70,2.2843018,6.2803497,6.534851
2019-11-19 14:07:37,81,2.11911,6.407242,6.522888
2019-11-19 14:07:37,90,2.1598053,6.546112,6.8245544
2019-11-19 14:07:37,101,2.336975,6.514984,6.819763
2019-11-19 14:07:37,110,2.2771301,6.237259,6.475006
2019-11-19 14:07:37,120,2.131073,6.383301,6.7335815
2019-11-19 14:07:37,130,2.126297,6.6035614,6.874832
2019-11-19 14:07:37,141,2.4495087,6.459915,6.6162567
2019-11-19 14:07:37,150,2.253189,6.304291,6.580353
2019-11-19 14:07:37,160,1.9850311,6.325836,6.51091
2019-11-19 14:07:37,170,2.308258,6.5365295,6.625839
2019-11-19 14:07:37,180,2.2675476,6.6035614,7.0065155
2019-11-19 14:07:37,191,2.2723389,6.301895,6.4606323
2019-11-19 14:07:37,200,2.234024,6.2085266,6.446274
2019-11-19 14:07:37,210,2.11911,6.459915,6.625839
2019-11-19 14:07:37,220,2.3633118,6.6322937,6.98497
2019-11-19 14:07:37,230,2.3800812,6.407242,6.486969
2019-11-19 14:07:37,241,2.1574097,6.218094,6.403183
2019-11-19 14:07:37,250,2.19812,6.2635956,6.6186523
2019-11-19 14:07:37,260,2.210083,6.6706085,6.9035645
2019-11-19 14:07:37,270,2.2986755,6.41922,6.7144165
2019-11-19 14:07:37,281,2.2364197,6.189377,6.388809
2019-11-19 14:07:37,292,2.1478424,6.376114,6.585129
2019-11-19 14:07:37,301,2.1693878,6.637085,6.723999
2019-11-19 14:07:37,312,2.4566956,6.565262,6.8604736
2019-11-19 14:07:37,320,2.3561401,6.3234406,6.407959
2019-11-19 14:07:37,330,1.8940582,6.2755585,6.494156
2019-11-19 14:07:37,340,2.2436066,6.407242,6.6713257
2019-11-19 14:07:37,351,2.313034,6.653839,6.9275055
2019-11-19 14:07:37,360,2.2675476,6.3066864,6.51091
2019-11-19 14:07:37,370,2.0903778,6.246826,6.403183
2019-11-19 14:07:37,381,2.1574097,6.534134,6.6665344
2019-11-19 14:07:37,391,2.1957245,6.6227264,6.9035645
2019-11-19 14:07:37,400,2.4183807,6.4168243,6.549225
2019-11-19 14:07:37,411,2.1837463,6.3785095,6.4582367
2019-11-19 14:07:38,420,2.11911,6.380905,6.625839
2019-11-19 14:07:38,430,2.2603607,6.5796204,6.9083557
2019-11-19 14:07:38,441,2.3489532,6.467102,6.6162567
2019-11-19 14:07:38,451,2.3704987,6.364151,6.403183
2019-11-19 14:07:38,460,2.1645966,6.328232,6.735977
2019-11-19 14:07:38,470,2.1430511,6.5556793,6.819763
2019-11-19 14:07:38,481,2.3968353,6.395279,6.676117
2019-11-19 14:07:38,490,2.1789703,6.2683716,6.455841
2019-11-19 14:07:38,501,2.028122,6.3306274,6.403183
2019-11-19 14:07:38,510,2.2603607,6.483856,6.7216034
2019-11-19 14:07:38,520,2.3226166,6.526947,6.9155426
2019-11-19 14:07:38,530,2.241211,6.2635956,6.4342957
2019-11-19 14:07:38,540,2.162201,6.2875366,6.4654236
2019-11-19 14:07:38,551,2.1526337,6.4383698,6.700058
2019-11-19 14:07:38,560,2.1454468,6.565262,6.8604736
2019-11-19 14:07:38,571,2.3657074,6.3066864,6.446274
2019-11-19 14:07:38,580,2.1526337,6.2588043,6.486969
2019-11-19 14:07:38,590,2.2627563,6.431183,6.652176
2019-11-19 14:07:38,600,2.2938843,6.617935,6.9634247
2019-11-19 14:07:38,610,2.3561401,6.59639,6.759918
2019-11-19 14:07:38,620,2.3058624,6.2564087,6.3768463
2019-11-19 14:07:38,631,2.1765747,6.443161,6.683304
2019-11-19 14:07:38,640,2.1837463,6.6658173,6.577957
2019-11-19 14:07:38,650,2.447113,6.541321,6.798218
2019-11-19 14:07:38,661,2.308258,6.325836,6.4774017
2019-11-19 14:07:38,670,2.0305176,6.304291,6.565979
2019-11-19 14:07:38,681,2.229248,6.4216003,6.7216034
2019-11-19 14:07:38,690,2.4040222,6.668213,6.870041
2019-11-19 14:07:38,701,2.3489532,6.325836,6.4774017
2019-11-19 14:07:38,717,2.0975647,6.270767,6.470215
2019-11-19 14:07:38,720,2.1957245,6.4694977,6.740753
2019-11-19 14:07:38,732,2.2986755,6.5796204,7.044815
2019-11-19 14:07:38,740,2.4423218,6.3928833,6.60907
2019-11-19 14:07:38,750,2.2675476,6.2827454,6.4486694
2019-11-19 14:07:38,761,2.2483978,6.412033,6.659363
2019-11-19 14:07:38,771,2.210083,6.601166,6.9442596
2019-11-19 14:07:38,781,2.3609161,6.5006104,6.664139
2019-11-19 14:07:38,790,2.2005157,6.24205,6.3768463
2019-11-19 14:07:38,801,2.1119232,6.376114,6.680908
2019-11-19 14:07:38,810,2.1143188,6.6227264,6.8628693
2019-11-19 14:07:38,821,2.4662628,6.428787,6.7144165
2019-11-19 14:07:38,830,2.2316437,6.2755585,6.455841
2019-11-19 14:07:38,840,2.0736237,6.352173,6.4366913
2019-11-19 14:07:38,851,2.2675476,6.534134,6.7048492
2019-11-19 14:07:38,860,2.2819214,6.589203,6.9873657
2019-11-19 14:07:38,870,2.289093,6.2875366,6.475006
2019-11-19 14:07:38,881,2.11911,6.2444305,6.5204926
2019-11-19 14:07:38,890,2.205307,6.5173798,6.5516205
2019-11-19 14:07:38,901,2.162201,6.6155396,6.913147
2019-11-19 14:07:38,910,2.4830322,6.514984,6.51091
2019-11-19 14:07:38,920,2.1550293,6.254013,6.501343
2019-11-19 14:07:38,930,2.1334686,6.4718933,6.676117
2019-11-19 14:07:38,941,2.2938843,6.661026,6.977783
2019-11-19 14:07:38,950,2.4566956,6.6562347,6.877228
2019-11-19 14:07:38,961,2.2555847,6.2612,6.5133057
2019-11-19 14:07:38,970,2.1813507,6.4335785,6.7263947
2019-11-19 14:07:38,981,2.1454468,6.641876,6.819763
2019-11-19 14:07:38,990,2.392044,6.4982147,6.8317413
2019-11-19 14:07:38,1001,2.2627563,6.3665466,6.5157013
2019-11-19 14:07:38,1010,1.9610901,6.3378143,6.3624725
2019-11-19 14:07:38,1022,2.253189,6.5532837,6.7263947
2019-11-19 14:07:38,1030,3.201294,7.0105743,7.0304565
2019-11-19 14:07:38,1040,1.8796844,6.4814606,6.395996
2019-11-19 14:07:38,1050,2.6099243,5.949951,7.502121
2019-11-19 14:07:38,1061,4.0057373,7.771942,6.716812
2019-11-19 14:07:38,1071,1.537323,6.467102,7.3776093
2019-11-19 14:07:38,1080,2.3226166,6.514984,6.300232
2019-11-19 14:07:38,1091,2.210083,6.00502,6.0608063
2019-11-19 14:07:38,1100,1.6666107,6.301895,6.6401978
2019-11-19 14:07:38,1110,2.4878235,6.5365295,6.3457184
2019-11-19 14:07:38,1120,2.1047363,6.732849,6.656967
