Timestamp,Milliseconds,Latitude,Longitude,Altitude
2019-11-19 14:07:37,8,-22.9146369,-43.5606358,0.0
2019-11-19 14:07:37,107,-22.9146369,-43.5606358,0.0
2019-11-19 14:07:37,207,-22.9146369,-43.5606358,0.0
2019-11-19 14:07:37,307,-22.9146369,-43.5606358,0.0
2019-11-19 14:07:37,407,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:38,509,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:38,607,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:38,708,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:38,807,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:38,907,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:38,1007,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:38,1108,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:38,1207,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:38,1307,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:38,1407,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:39,1508,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:39,1607,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:39,1708,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:39,1807,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:39,1908,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:39,2007,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:39,2107,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:39,2208,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:39,2308,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:39,2407,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:40,2508,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:40,2607,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:40,2708,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:40,2807,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:40,2908,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:40,3007,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:40,3108,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:40,3207,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:40,3308,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:40,3407,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:41,3507,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:41,3607,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:41,3707,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:41,3807,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:41,3908,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:41,4007,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:41,4107,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:41,4207,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:41,4307,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:41,4408,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:42,4507,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:42,4608,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:42,4707,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:42,4808,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:42,4907,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:42,5008,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:42,5107,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:42,5207,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:42,5308,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:42,5407,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:43,5507,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:43,5608,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:43,5707,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:43,5807,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:43,5907,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:43,6008,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:43,6108,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:43,6207,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:43,6307,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:43,6407,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:44,6508,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:44,6607,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:44,6707,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:44,6807,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:44,6908,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:44,7007,-22.9145018,-43.5604264,0.0
2019-11-19 14:07:44,7107,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:44,7207,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:44,7308,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:44,7407,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:45,7507,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:45,7608,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:45,7708,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:45,7808,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:45,7907,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:45,8007,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:45,8107,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:45,8208,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:45,8307,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:45,8407,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:46,8508,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:46,8607,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:46,8707,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:46,8807,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:46,8909,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:46,9007,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:46,9107,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:46,9207,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:46,9308,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:46,9407,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:47,9507,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:47,9607,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:47,9707,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:47,9807,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:47,9907,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:47,10007,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:47,10108,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:47,10207,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:47,10307,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:47,10407,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:48,10508,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:48,10607,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:48,10707,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:48,10807,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:48,10908,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:48,11007,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:48,11108,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:48,11208,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:48,11307,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:48,11408,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:49,11507,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:49,11607,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:49,11708,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:49,11807,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:49,11907,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:49,12008,-22.9145407,-43.5604858,0.0
2019-11-19 14:07:49,12107,-22.9145407,-43.5604858,0.0
